customerID,tenure_band,spend_tier,is_at_risk,revenue_at_risk
4395-PZMSN,0-10,70-90,1,85.55
6427-FEFIG,20-30,70-90,0,0.0
0017-IUDMW,50+,90+,0,0.0
8706-HRADD,20-30,30-50,0,0.0
9955-QOPOY,50+,50-70,0,0.0
4385-ZKVNW,40-50,50-70,0,0.0
5446-DKWYW,50+,50-70,0,0.0
2034-CGRHZ,20-30,90+,0,0.0
5797-APWZC,0-10,90+,0,0.0
3683-QKIUE,0-10,50-70,0,0.0
4228-ZGYUW,0-10,90+,0,0.0
9031-ZVQPT,50+,90+,0,0.0
2990-IAJSV,50+,90+,0,0.0
8107-KNCIM,10-20,70-90,0,0.0
9027-YFHQJ,0-10,10-30,0,0.0
5176-LDKUH,40-50,70-90,0,0.0
4644-OBGFZ,50+,10-30,0,0.0
7926-IJOOU,0-10,10-30,0,0.0
6480-YAGIY,40-50,90+,0,0.0
4029-HPFVY,0-10,70-90,0,0.0
7602-DBTOU,50+,10-30,0,0.0
5345-BMKWB,0-10,10-30,0,0.0
3519-ZKXGG,0-10,70-90,0,0.0
5457-COLHT,50+,70-90,0,0.0
6416-TVAIH,0-10,50-70,0,0.0
5451-YHYPW,50+,90+,0,0.0
5108-ADXWO,10-20,70-90,0,0.0
7998-WNZEM,50+,70-90,0,0.0
3066-RRJIO,0-10,50-70,0,0.0
4664-NJCMS,30-40,50-70,0,0.0
0307-BCOPK,10-20,10-30,0,0.0
7629-WFGLW,50+,90+,0,0.0
2542-HYGIQ,0-10,10-30,0,0.0
6715-OFDBP,0-10,70-90,0,0.0
5016-LIPDW,50+,10-30,0,0.0
6481-LXPWL,50+,30-50,0,0.0
1567-DSCIC,0-10,90+,0,0.0
2150-UWTFY,20-30,50-70,0,0.0
6124-ACRHJ,0-10,10-30,0,0.0
9362-MWODR,40-50,50-70,0,0.0
9975-GPKZU,40-50,10-30,0,0.0
9625-RZFUK,50+,10-30,0,0.0
5153-LXKDT,50+,90+,0,0.0
5161-UBZXI,50+,90+,0,0.0
1020-JPQOW,50+,90+,0,0.0
7919-ZODZZ,10-20,50-70,0,0.0
0565-JUPYD,50+,90+,0,0.0
6867-ACCZI,20-30,50-70,0,0.0
5939-XAIXZ,10-20,50-70,0,0.0
9054-FOWNV,20-30,70-90,0,0.0
2683-BPJSO,20-30,70-90,0,0.0
2157-MXBJS,10-20,70-90,0,0.0
8207-VVMYB,50+,10-30,0,0.0
9732-EQMWY,40-50,90+,0,0.0
9360-AHGNL,40-50,90+,0,0.0
1087-UDSIH,0-10,10-30,0,0.0
5269-NRGDP,40-50,70-90,0,0.0
6195-MELTI,50+,50-70,0,0.0
5485-WUYWF,0-10,50-70,0,0.0
2121-JAFOM,50+,90+,0,0.0
8818-DOPVL,40-50,90+,0,0.0
2632-UCGVD,50+,90+,0,0.0
5445-PZWGX,50+,90+,0,0.0
1227-UDMZR,50+,90+,0,0.0
5198-HQAEN,30-40,70-90,0,0.0
9170-CCKOU,10-20,90+,0,0.0
2167-FQSTQ,50+,90+,0,0.0
2819-GWENI,20-30,10-30,0,0.0
1043-YCUTE,50+,10-30,0,0.0
3814-MLAXC,30-40,70-90,0,0.0
3572-UUHRS,40-50,10-30,0,0.0
2692-PFYTJ,0-10,10-30,0,0.0
1226-UDFZR,0-10,30-50,0,0.0
5955-EPOAZ,0-10,10-30,0,0.0
6821-JPCDC,40-50,90+,0,0.0
8815-LMFLX,20-30,10-30,0,0.0
9135-HSWOC,50+,10-30,0,0.0
8582-KRHPJ,50+,30-50,0,0.0
5811-IWXYM,50+,90+,0,0.0
7044-YAACC,0-10,70-90,1,70.2
8189-XRIKE,30-40,90+,0,0.0
1506-YJTYT,40-50,70-90,0,0.0
4123-DVHPH,0-10,70-90,1,88.05
6425-YQLLO,50+,90+,0,0.0
5442-UTCVD,0-10,90+,0,0.0
2228-BZDEE,50+,10-30,0,0.0
7734-DBOAI,0-10,30-50,0,0.0
2789-CZANW,50+,90+,0,0.0
2091-RFFBA,30-40,70-90,0,0.0
2114-MGINA,10-20,70-90,0,0.0
7596-LDUXP,10-20,70-90,0,0.0
3740-RLMVT,50+,50-70,0,0.0
4489-SNOJF,30-40,70-90,0,0.0
2192-OZITF,40-50,70-90,0,0.0
5651-CPDND,10-20,30-50,0,0.0
2186-QZEYA,20-30,50-70,0,0.0
1131-ALZWV,20-30,10-30,0,0.0
7729-XBTWX,50+,10-30,0,0.0
9134-WYRVP,50+,70-90,0,0.0
3284-SVCRO,40-50,10-30,0,0.0
9732-OUYRN,40-50,10-30,0,0.0
0559-CKHUS,20-30,10-30,0,0.0
2931-SVLTV,40-50,90+,0,0.0
6899-PPEEA,30-40,90+,0,0.0
7504-UWHNB,20-30,50-70,0,0.0
2582-FFFZR,20-30,50-70,0,0.0
8908-NMQTX,50+,50-70,0,0.0
2187-LZGPL,0-10,30-50,0,0.0
1431-AIDJQ,30-40,70-90,0,0.0
6288-LBEAR,20-30,70-90,0,0.0
4597-NUCQV,20-30,90+,0,0.0
9019-QVLZD,0-10,70-90,0,0.0
8413-YNHNV,50+,90+,0,0.0
5808-TOTXO,0-10,10-30,0,0.0
4369-NYSCF,50+,70-90,0,0.0
6333-YDVLT,50+,90+,0,0.0
5324-KTGCG,50+,10-30,0,0.0
5599-HVLTW,10-20,70-90,0,0.0
7394-LWLYN,0-10,70-90,1,70.15
3707-LRWZD,30-40,70-90,0,0.0
6873-UDNLD,40-50,50-70,0,0.0
2700-LUEVA,0-10,10-30,0,0.0
1455-ESIQH,0-10,70-90,0,0.0
0958-YHXGP,0-10,50-70,0,0.0
1101-SSWAG,10-20,50-70,0,0.0
2979-SXESE,10-20,90+,0,0.0
4013-TLDHQ,10-20,70-90,0,0.0
5743-KHMNA,50+,10-30,0,0.0
4194-FJARJ,50+,50-70,0,0.0
5325-UWTWJ,30-40,90+,0,0.0
3969-GYXEL,10-20,70-90,1,76.4
9208-OLGAQ,10-20,70-90,0,0.0
3244-CQPHU,50+,90+,0,0.0
2674-MLXMN,50+,90+,0,0.0
9708-HPXWZ,0-10,30-50,0,0.0
6992-TKNYO,30-40,50-70,0,0.0
4468-YDOVK,0-10,30-50,0,0.0
3754-DXMRT,0-10,30-50,0,0.0
5792-JALQC,50+,50-70,0,0.0
7130-VTEWQ,0-10,70-90,0,0.0
2200-DSAAL,50+,70-90,0,0.0
4302-ZYFEL,50+,10-30,0,0.0
9351-LZYGF,40-50,50-70,0,0.0
4366-CTOUZ,50+,90+,0,0.0
6121-VZNQB,0-10,10-30,0,0.0
7903-CMPEY,0-10,70-90,0,0.0
1518-OMDIK,30-40,30-50,0,0.0
6671-NGWON,0-10,10-30,0,0.0
0595-ITUDF,50+,90+,0,0.0
6996-KNSML,0-10,70-90,0,0.0
1955-IBMMB,50+,10-30,0,0.0
0096-BXERS,0-10,50-70,0,0.0
3806-YAZOV,0-10,10-30,0,0.0
7998-ZLXWN,10-20,10-30,0,0.0
6253-WRFHY,10-20,50-70,0,0.0
9133-AYJZG,20-30,90+,0,0.0
2675-OTVVJ,30-40,70-90,0,0.0
8680-CGLTP,20-30,50-70,0,0.0
8430-TWCBX,40-50,10-30,0,0.0
5018-GWURO,50+,70-90,0,0.0
6741-QRLUP,50+,70-90,0,0.0
4737-HOBAX,50+,70-90,0,0.0
0537-QYZZN,20-30,70-90,0,0.0
3340-QBBFM,30-40,50-70,0,0.0
1704-NRWYE,0-10,70-90,0,0.0
2592-SEIFQ,0-10,10-30,0,0.0
8200-KLNYW,20-30,70-90,0,0.0
3372-CDXFJ,10-20,10-30,0,0.0
4781-ZXYGU,0-10,10-30,0,0.0
7632-YUTXB,20-30,10-30,0,0.0
2718-YSKCS,50+,10-30,0,0.0
9896-UYMIE,50+,90+,0,0.0
0853-NWIFK,40-50,90+,0,0.0
8212-CRQXP,20-30,70-90,0,0.0
6980-CDGFC,50+,10-30,0,0.0
7691-XVTZH,50+,70-90,0,0.0
2520-SGTTA,0-10,10-30,0,0.0
7481-ATQQS,40-50,90+,0,0.0
2277-VWCNI,0-10,30-50,0,0.0
1088-CNNKB,50+,70-90,0,0.0
8642-GVWRF,0-10,70-90,0,0.0
1930-BZLHI,20-30,10-30,0,0.0
3400-ESFUW,50+,50-70,0,0.0
5868-YTYKS,0-10,10-30,0,0.0
3525-DVKFN,10-20,10-30,0,0.0
1482-OXZSY,30-40,90+,0,0.0
0377-JBKKT,20-30,50-70,0,0.0
5778-BVOFB,0-10,50-70,0,0.0
3373-YZZYM,0-10,10-30,0,0.0
2057-ZBLPD,20-30,70-90,0,0.0
0228-MAUWC,10-20,50-70,0,0.0
5502-RLUYV,50+,90+,0,0.0
0023-HGHWL,0-10,10-30,0,0.0
7663-YJHSN,50+,90+,0,0.0
4915-BFSXL,50+,50-70,0,0.0
3086-RUCRN,50+,90+,0,0.0
5215-LNLDJ,0-10,10-30,0,0.0
7576-JMYWV,40-50,90+,0,0.0
9039-RBEEE,30-40,30-50,0,0.0
0257-KXZGU,30-40,50-70,0,0.0
1307-ATKGB,20-30,70-90,0,0.0
8417-FMLZI,0-10,70-90,0,0.0
3714-XPXBW,30-40,70-90,0,0.0
1850-AKQEP,0-10,10-30,0,0.0
2824-DXNKN,50+,70-90,0,0.0
5227-JSCFE,50+,30-50,0,0.0
0848-ZGQIJ,10-20,90+,0,0.0
3621-CHYVB,50+,30-50,0,0.0
8042-RNLKO,50+,10-30,0,0.0
1792-UXAFY,10-20,70-90,0,0.0
5372-FBKBN,20-30,10-30,0,0.0
0420-TXVSG,50+,50-70,0,0.0
6217-TOWGS,10-20,70-90,0,0.0
0515-YPMCW,0-10,70-90,0,0.0
0378-XSZPU,50+,50-70,0,0.0
1045-LTCYT,0-10,10-30,0,0.0
1544-JJMYL,20-30,50-70,0,0.0
4636-JGAAI,30-40,70-90,0,0.0
6874-SGLHU,30-40,90+,0,0.0
5951-AOFIH,30-40,50-70,0,0.0
4729-XKASR,0-10,10-30,0,0.0
3059-NGMXB,10-20,50-70,0,0.0
8652-YHIYU,10-20,70-90,0,0.0
5278-PNYOX,40-50,90+,0,0.0
5449-FIBXJ,10-20,90+,0,0.0
3486-HOOGQ,50+,70-90,0,0.0
5061-PBXFW,30-40,50-70,0,0.0
8630-FJLIB,10-20,50-70,0,0.0
3891-NLXJB,30-40,30-50,0,0.0
4749-OJKQU,0-10,70-90,1,75.65
0577-WHMEV,10-20,90+,0,0.0
5453-AXEPF,10-20,70-90,0,0.0
3639-XJHKQ,10-20,50-70,0,0.0
3716-LRGXK,50+,90+,0,0.0
2263-SFSQZ,50+,10-30,0,0.0
9950-MTGYX,20-30,10-30,0,0.0
3397-AVTKU,40-50,50-70,0,0.0
4825-FUREZ,40-50,10-30,0,0.0
9837-BMCLM,0-10,70-90,0,0.0
2672-OJQZP,0-10,30-50,0,0.0
0137-UDEUO,0-10,10-30,0,0.0
3134-DSHVC,50+,90+,0,0.0
6161-UUUTA,0-10,70-90,0,0.0
7821-DPRQE,50+,90+,0,0.0
6543-XRMYR,30-40,90+,0,0.0
2001-EWBQU,50+,90+,0,0.0
4925-LMHOK,10-20,50-70,0,0.0
1608-GMEWB,40-50,90+,0,0.0
6695-AMZUF,50+,70-90,0,0.0
1455-UGQVH,10-20,90+,0,0.0
8410-BGQXN,0-10,10-30,0,0.0
8280-MQRQN,0-10,50-70,0,0.0
1619-YWUBB,50+,10-30,0,0.0
7611-YKYTC,20-30,70-90,0,0.0
2037-SGXHH,30-40,90+,0,0.0
3178-FESZO,0-10,90+,0,0.0
0365-GXEZS,10-20,70-90,0,0.0
0082-OQIQY,20-30,90+,0,0.0
6087-MVHJH,10-20,70-90,0,0.0
4603-JANFB,0-10,50-70,0,0.0
3018-TFTSU,10-20,70-90,0,0.0
3606-SBKRY,30-40,50-70,0,0.0
4806-KEXQR,0-10,70-90,0,0.0
0667-NSRGI,40-50,50-70,0,0.0
7083-YNSKY,10-20,10-30,0,0.0
6893-ODYYE,50+,90+,0,0.0
8242-JSVBO,0-10,30-50,0,0.0
2479-BRAMR,40-50,70-90,0,0.0
9541-ZPSEA,50+,70-90,0,0.0
2665-NPTGL,20-30,90+,0,0.0
1139-WUOAH,50+,50-70,0,0.0
4693-VWVBO,0-10,10-30,0,0.0
7434-SHXLS,0-10,10-30,0,0.0
6937-GCDGQ,10-20,30-50,0,0.0
0988-JRWWP,0-10,50-70,0,0.0
5075-JSDKI,50+,10-30,0,0.0
7908-QCBCA,0-10,50-70,0,0.0
8644-XYTSV,40-50,30-50,0,0.0
6711-FLDFB,0-10,70-90,0,0.0
3873-WOSBC,50+,10-30,0,0.0
7465-ZZRVX,0-10,70-90,1,70.35
7975-JMZNT,50+,90+,0,0.0
7251-XFOIL,50+,70-90,0,0.0
4116-IQRFR,0-10,10-30,0,0.0
3714-JTVOV,40-50,70-90,0,0.0
8259-DZLIZ,50+,50-70,0,0.0
0442-ZXKVS,50+,90+,0,0.0
7853-WNZSY,0-10,10-30,0,0.0
3120-FAZKD,50+,10-30,0,0.0
8606-OEGQZ,10-20,10-30,0,0.0
0225-ZORZP,0-10,70-90,1,84.3
4702-IOQDC,0-10,70-90,0,0.0
9489-JMTTN,50+,70-90,0,0.0
0575-CUQOV,50+,90+,0,0.0
0967-BMLBD,10-20,10-30,0,0.0
6178-KFNHS,10-20,70-90,0,0.0
2830-LEWOA,50+,90+,0,0.0
5006-MXVRN,30-40,10-30,0,0.0
1264-BYWMS,50+,90+,0,0.0
9658-WYUFB,10-20,90+,0,0.0
8327-WKMIE,30-40,10-30,0,0.0
6917-FIJHC,50+,10-30,0,0.0
5329-KRDTM,50+,70-90,0,0.0
7797-EJMDP,0-10,50-70,0,0.0
3530-VWVGU,20-30,10-30,0,0.0
2013-SGDXK,0-10,70-90,0,0.0
6368-NWMCE,30-40,50-70,0,0.0
3633-CDBUW,10-20,70-90,0,0.0
0707-HOVVN,50+,70-90,0,0.0
8580-QVLOC,50+,90+,0,0.0
3956-MGXOG,20-30,70-90,0,0.0
9274-UARKJ,10-20,70-90,0,0.0
4077-HWUYD,50+,70-90,0,0.0
2012-NWRPA,10-20,90+,0,0.0
8808-ELEHO,0-10,70-90,0,0.0
0103-CSITQ,50+,90+,0,0.0
3506-LCJDC,0-10,10-30,0,0.0
8671-KKKOS,40-50,30-50,0,0.0
7305-ZWMAJ,30-40,10-30,0,0.0
9518-XXBXE,10-20,70-90,1,75.3
3934-HXCFZ,20-30,90+,0,0.0
6578-KRMAW,30-40,90+,0,0.0
4860-IJUDE,10-20,70-90,0,0.0
7666-WKRON,30-40,70-90,0,0.0
9688-YGXVR,40-50,70-90,0,0.0
0423-UDIJQ,0-10,30-50,0,0.0
1945-XISKS,50+,10-30,0,0.0
4910-AQFFX,0-10,70-90,0,0.0
2154-KVJFF,10-20,70-90,0,0.0
5360-LJCNJ,50+,90+,0,0.0
2607-FBDFF,0-10,30-50,0,0.0
9647-ERGBE,30-40,90+,0,0.0
3428-XZMAZ,0-10,50-70,0,0.0
1100-DDVRV,10-20,30-50,0,0.0
0378-TOVMS,0-10,70-90,0,0.0
4355-HBJHH,50+,70-90,0,0.0
6728-WYQBC,0-10,10-30,0,0.0
9058-CBREO,0-10,50-70,0,0.0
9029-FEGVJ,30-40,70-90,0,0.0
7216-KAOID,40-50,10-30,0,0.0
0318-QUUOB,0-10,70-90,0,0.0
6145-NNPNO,0-10,30-50,0,0.0
5520-FVEWJ,10-20,70-90,0,0.0
5339-TJFEK,50+,90+,0,0.0
5572-ZDXHY,20-30,70-90,0,0.0
2074-GUHPQ,10-20,90+,0,0.0
4625-XMOYM,50+,10-30,0,0.0
5827-MWCZK,50+,90+,0,0.0
1385-TQOZW,0-10,10-30,0,0.0
5914-XRFQB,50+,90+,0,0.0
4329-YPDDQ,20-30,90+,0,0.0
4804-NCPET,10-20,10-30,0,0.0
3750-CKVKH,0-10,50-70,0,0.0
5944-UGLLK,50+,50-70,0,0.0
8063-GBATB,20-30,70-90,0,0.0
7787-BNTZM,0-10,10-30,0,0.0
2252-ISRNH,0-10,90+,0,0.0
9415-TPKRV,0-10,50-70,0,0.0
5322-TEUJK,50+,90+,0,0.0
4547-KQRTM,10-20,70-90,0,0.0
4877-EVATK,0-10,10-30,0,0.0
1866-DIOQZ,50+,50-70,0,0.0
8375-KVTHK,50+,90+,0,0.0
2697-NQBPF,30-40,90+,0,0.0
3709-OIJEA,20-30,70-90,0,0.0
7639-SUPCW,20-30,30-50,0,0.0
1386-ZIKUV,0-10,10-30,0,0.0
0599-XNYDO,20-30,50-70,0,0.0
6377-WHAOX,50+,90+,0,0.0
6855-VLGOS,50+,10-30,0,0.0
8999-XXGNS,50+,90+,0,0.0
8746-OQQRW,0-10,10-30,0,0.0
3181-MIZBN,10-20,10-30,0,0.0
0471-ARVMX,50+,90+,0,0.0
7766-CLTIC,10-20,50-70,0,0.0
5650-YLIBA,30-40,70-90,0,0.0
0825-CPPQH,50+,10-30,0,0.0
9084-OAYKL,50+,10-30,0,0.0
6122-LJADA,50+,90+,0,0.0
2400-XIWIO,50+,90+,0,0.0
7524-VRLPL,50+,70-90,0,0.0
1069-XAIEM,0-10,70-90,0,0.0
7569-NMZYQ,50+,90+,0,0.0
5201-USSQZ,20-30,70-90,0,0.0
2105-PHWON,30-40,90+,0,0.0
1494-EJZDW,10-20,10-30,0,0.0
4884-TVUQF,50+,90+,0,0.0
8003-EWNDZ,10-20,10-30,0,0.0
1897-RCFUM,30-40,10-30,0,0.0
9256-JTBNZ,10-20,10-30,0,0.0
4658-HCOHW,20-30,90+,0,0.0
2211-RMNHO,50+,70-90,0,0.0
2432-TFSMK,10-20,70-90,0,0.0
3440-JPSCL,0-10,90+,0,0.0
4929-ROART,10-20,50-70,0,0.0
1834-ABKHQ,50+,50-70,0,0.0
1741-WTPON,50+,90+,0,0.0
3932-IJWDZ,40-50,90+,0,0.0
1240-HCBOH,50+,10-30,0,0.0
3594-KADLU,0-10,30-50,0,0.0
8065-BVEPF,50+,90+,0,0.0
3796-ENZGF,50+,50-70,0,0.0
1734-ZMNTZ,10-20,10-30,0,0.0
2853-CWQFQ,0-10,50-70,0,0.0
0813-TAXXS,50+,70-90,0,0.0
2519-TWKFS,20-30,50-70,0,0.0
2889-FPWRM,50+,90+,0,0.0
0626-QXNGV,50+,10-30,0,0.0
6723-CEGQI,50+,30-50,0,0.0
6987-XQSJT,50+,70-90,0,0.0
4732-RRJZC,0-10,10-30,0,0.0
9499-XPZXM,50+,50-70,0,0.0
4338-EYCER,20-30,50-70,0,0.0
3007-FDPEA,0-10,10-30,0,0.0
6350-XFYGW,0-10,90+,1,94.75
4290-BSXUX,0-10,70-90,0,0.0
8513-OLYGY,50+,90+,0,0.0
0311-QYWSS,0-10,30-50,0,0.0
8705-DWKTI,50+,70-90,0,0.0
8755-IWJHN,50+,90+,0,0.0
0325-XBFAC,0-10,90+,0,0.0
4480-QQRHC,0-10,70-90,0,0.0
0929-PECLO,50+,70-90,0,0.0
3680-CTHUH,50+,90+,0,0.0
1202-KKGFU,10-20,50-70,0,0.0
6112-KTHFQ,10-20,10-30,0,0.0
1852-XEMDW,20-30,50-70,0,0.0
2462-XIIJB,0-10,90+,0,0.0
4760-XOHVN,0-10,10-30,0,0.0
1820-DJFPH,50+,10-30,0,0.0
9426-SXNHE,0-10,10-30,0,0.0
9068-FHQHD,40-50,10-30,0,0.0
1269-FOYWN,40-50,10-30,0,0.0
9470-YFUYI,50+,70-90,0,0.0
7817-BOQPW,0-10,70-90,0,0.0
7402-EYFXX,20-30,90+,0,0.0
1853-UDXBW,0-10,70-90,0,0.0
9895-VFOXH,0-10,10-30,0,0.0
5458-CQJTA,50+,70-90,0,0.0
1230-QAJDW,0-10,50-70,0,0.0
5701-ZIKJE,10-20,50-70,0,0.0
5219-YIPTK,30-40,90+,0,0.0
5032-MIYKT,0-10,70-90,0,0.0
7396-VJUZB,0-10,30-50,0,0.0
9717-QEBGU,0-10,70-90,1,70.3
5172-RKOCB,50+,90+,0,0.0
6509-TSGWN,30-40,10-30,0,0.0
3540-RZJYU,10-20,70-90,0,0.0
3178-CIFOT,20-30,10-30,0,0.0
2091-MJTFX,30-40,50-70,0,0.0
4530-NDRKU,40-50,10-30,0,0.0
5985-TBABQ,30-40,70-90,0,0.0
9800-ONTFE,20-30,70-90,0,0.0
6743-HHQPF,40-50,10-30,0,0.0
8455-HIRAQ,0-10,30-50,0,0.0
6616-AALSR,50+,90+,0,0.0
0883-EIBTI,0-10,10-30,0,0.0
9415-ZNBSX,50+,70-90,0,0.0
4018-KJYUY,20-30,10-30,0,0.0
0722-TROQR,0-10,70-90,0,0.0
7571-YXDAD,0-10,70-90,0,0.0
3884-UEBXB,50+,30-50,0,0.0
8780-RSYYU,20-30,10-30,0,0.0
5537-UXXVS,20-30,10-30,0,0.0
1791-PQHBB,0-10,50-70,0,0.0
8701-DGLVH,50+,10-30,0,0.0
8741-LQOBK,40-50,30-50,0,0.0
3393-FMZPV,20-30,90+,0,0.0
8082-GHXOP,10-20,30-50,0,0.0
6402-ZFPPI,20-30,90+,0,0.0
0980-FEXWF,20-30,50-70,0,0.0
7486-KSRVI,40-50,90+,0,0.0
3011-WQKSZ,10-20,10-30,0,0.0
8443-WVPSS,10-20,90+,0,0.0
3006-XIMLN,0-10,90+,0,0.0
8218-FFJDS,50+,70-90,0,0.0
1986-PHGZF,10-20,50-70,0,0.0
9965-YOKZB,0-10,70-90,0,0.0
0504-HHAPI,20-30,70-90,0,0.0
9360-OMDZZ,20-30,90+,0,0.0
6305-YLBMM,50+,90+,0,0.0
0345-XMMUG,40-50,90+,0,0.0
8024-XNAFQ,50+,90+,0,0.0
3647-GMGDH,20-30,90+,0,0.0
2988-GBIVW,50+,90+,0,0.0
2832-SCUCO,0-10,10-30,0,0.0
7036-ZZKBD,30-40,50-70,0,0.0
3791-LGQCY,50+,90+,0,0.0
0265-PSUAE,10-20,90+,0,0.0
0463-TXOAK,50+,10-30,0,0.0
0594-UFTUL,10-20,10-30,0,0.0
9509-MPYOD,30-40,10-30,0,0.0
9128-CPXKI,50+,90+,0,0.0
0129-KPTWJ,50+,90+,0,0.0
8166-ZZTFS,50+,70-90,0,0.0
5855-EIBDE,40-50,90+,0,0.0
5365-LLFYV,0-10,30-50,0,0.0
5956-YHHRX,20-30,90+,0,0.0
6008-NAIXK,50+,50-70,0,0.0
2956-GGUCQ,20-30,70-90,0,0.0
1928-BXYIV,0-10,50-70,0,0.0
5760-FXFVO,0-10,70-90,1,78.95
6595-COKXZ,0-10,30-50,0,0.0
0961-ZWLVI,40-50,90+,0,0.0
5181-OABFK,50+,50-70,0,0.0
4007-NHVHI,50+,90+,0,0.0
7816-VGHTO,0-10,30-50,0,0.0
5871-DGTXZ,30-40,10-30,0,0.0
7550-WIQVA,50+,90+,0,0.0
7544-ZVIKX,50+,90+,0,0.0
0016-QLJIS,50+,90+,0,0.0
7508-DQAKK,50+,70-90,0,0.0
5176-OLSKT,50+,50-70,0,0.0
9356-AXGMP,30-40,90+,0,0.0
3556-BVQGL,20-30,10-30,0,0.0
0362-ZBZWJ,30-40,70-90,0,0.0
8979-CAMGB,50+,90+,0,0.0
4211-MMAZN,0-10,10-30,0,0.0
7581-EBBOU,50+,70-90,0,0.0
4274-OWWYO,0-10,70-90,0,0.0
5073-RZGBK,50+,70-90,0,0.0
1541-ETJZO,0-10,50-70,0,0.0
2192-CKRLV,50+,30-50,0,0.0
3154-HMWUU,50+,10-30,0,0.0
6119-SPUDB,40-50,30-50,0,0.0
6522-OIQSX,50+,50-70,0,0.0
7813-ZGGAW,30-40,90+,0,0.0
8748-HFWBO,10-20,10-30,0,0.0
1052-QJIBV,50+,10-30,0,0.0
1319-YLZJG,10-20,70-90,1,84.6
4106-HADHQ,30-40,70-90,0,0.0
0723-FDLAY,40-50,70-90,0,0.0
3050-RLLXC,50+,70-90,0,0.0
9298-WGMRW,50+,90+,0,0.0
2369-UAPKZ,0-10,90+,0,0.0
3088-LHEFH,10-20,70-90,0,0.0
2778-OCLGR,20-30,30-50,0,0.0
6583-KQJLK,10-20,90+,0,0.0
8544-JNBOX,50+,10-30,0,0.0
6681-ZSEXG,50+,50-70,0,0.0
6139-ZZRBQ,50+,10-30,0,0.0
6116-RFVHN,30-40,90+,0,0.0
0637-KVDLV,0-10,70-90,0,0.0
8884-FEEWR,30-40,10-30,0,0.0
3125-RAHBV,20-30,10-30,0,0.0
6633-MPWBS,0-10,30-50,0,0.0
0373-AIVNJ,0-10,30-50,0,0.0
8785-EPNCG,10-20,10-30,0,0.0
1682-VCOIO,20-30,10-30,0,0.0
5729-KLZAR,0-10,70-90,0,0.0
2072-ZVJJX,50+,10-30,0,0.0
8849-AYPTR,30-40,90+,0,0.0
9518-IMLHK,30-40,70-90,0,0.0
1582-RAFML,0-10,50-70,0,0.0
3646-ITDGM,50+,10-30,0,0.0
8740-CRYFY,0-10,70-90,0,0.0
3569-VLDHH,50+,70-90,0,0.0
8224-KDLKN,50+,10-30,0,0.0
7594-LZNWR,30-40,50-70,0,0.0
4001-TSBTV,50+,90+,0,0.0
2962-XPMCQ,0-10,30-50,0,0.0
8727-XDPUD,30-40,30-50,0,0.0
1043-UXOVO,50+,90+,0,0.0
1064-FBXNK,0-10,10-30,0,0.0
3996-ZNWYK,50+,10-30,0,0.0
2878-DHMIN,30-40,10-30,0,0.0
7762-ONLJY,0-10,10-30,0,0.0
1678-FYZOW,0-10,70-90,0,0.0
5795-BKOYE,50+,50-70,0,0.0
8627-EHGIP,40-50,50-70,0,0.0
7402-PWYJJ,50+,90+,0,0.0
5480-TBGPH,20-30,90+,0,0.0
0018-NYROU,0-10,50-70,1,68.95
7501-VTYLJ,0-10,50-70,0,0.0
7608-RGIRO,50+,10-30,0,0.0
0480-BIXDE,10-20,90+,0,0.0
5895-QSXOD,0-10,70-90,0,0.0
9814-AOUDH,50+,10-30,0,0.0
6175-IRFIT,0-10,70-90,0,0.0
8760-ZRHKE,50+,50-70,0,0.0
1622-HSHSF,0-10,10-30,0,0.0
8854-CCVSQ,10-20,70-90,0,0.0
6749-UTDVX,50+,90+,0,0.0
5542-DHSXL,0-10,50-70,0,0.0
9102-OXKFY,50+,50-70,0,0.0
0511-JTEOY,0-10,70-90,0,0.0
5216-WASFJ,30-40,70-90,0,0.0
7808-DVWEP,0-10,10-30,0,0.0
7067-KSAZT,50+,90+,0,0.0
2284-VFLKH,40-50,90+,0,0.0
0366-NQSHS,0-10,10-30,0,0.0
6532-YLWSI,50+,10-30,0,0.0
3807-BPOMJ,50+,90+,0,0.0
3892-NXAZG,50+,90+,0,0.0
4948-WBBKL,30-40,70-90,0,0.0
4182-BGSIQ,10-20,10-30,0,0.0
9300-AGZNL,0-10,90+,0,0.0
0988-AADSA,50+,70-90,0,0.0
9972-NKTFD,20-30,50-70,0,0.0
3717-LNXKW,30-40,90+,0,0.0
5734-EJKXG,50+,90+,0,0.0
2207-RYYRL,50+,10-30,0,0.0
6729-FZWSY,50+,10-30,0,0.0
9695-IDRZR,30-40,90+,0,0.0
8144-DGHXP,50+,70-90,0,0.0
7814-LEEVE,0-10,10-30,0,0.0
1112-CUNAO,10-20,70-90,0,0.0
5175-AOBHI,0-10,30-50,0,0.0
5174-RNGBH,0-10,50-70,0,0.0
8631-WUXGY,40-50,90+,0,0.0
7270-BDIOA,20-30,90+,0,0.0
9565-JSNFM,30-40,70-90,0,0.0
5906-DVAPM,50+,70-90,0,0.0
6654-QGBZZ,0-10,10-30,0,0.0
8348-JLBUG,50+,70-90,0,0.0
0607-DAAHE,50+,10-30,0,0.0
5641-DMBFJ,50+,70-90,0,0.0
9200-NLNPD,50+,50-70,0,0.0
2664-XJZNO,50+,90+,0,0.0
9732-KPKBW,0-10,50-70,0,0.0
